CO_GRUPO;CO_ORGACAD;NT_GER;DELTA_MEDIO_GRADUACAO;QE_I02;QE_I04;QE_I05;QE_I06;QE_I08;QE_I09;QE_I10;QE_I11;QE_I17;QE_I20;QE_I21;QE_I22;QE_I23;QE_I24;QE_I25;QE_I26
4004;10028;55.8;6.0;A;B;B;D;B;B;A;A;A;C;A;E;E;A;E;C
4004;10028;;1.0;;;;;;;;;;;;;;;;
4004;10028;44.7;4.0;B;D;D;B;C;E;E;I;D;B;A;C;E;E;E;E
4004;10028;44.0;1.0;D;E;B;B;B;B;A;A;A;G;A;C;E;E;H;F
4004;10028;61.6;1.0;A;E;E;D;E;B;A;A;A;C;A;C;D;A;A;A
4004;10028;;1.0;A;F;D;B;C;B;A;A;D;H;A;C;E;E;G;C
4004;10028;28.5;2.0;A;D;C;D;E;C;A;A;B;C;B;D;E;E;H;F
4004;10028;35.6;1.0;A;D;C;D;B;C;A;A;A;C;A;C;D;E;H;I
4004;10028;37.9;4.0;D;D;D;D;B;B;A;A;A;C;B;B;E;C;A;A
4004;10028;51.6;1.0;B;D;E;B;C;B;A;A;A;C;A;C;E;A;H;I
4004;10028;66.2;1.0;A;E;D;D;D;B;A;A;B;C;A;B;C;A;A;A
4004;10028;45.1;1.0;A;C;C;B;B;C;A;A;A;C;A;A;D;C;A;C
4004;10028;54.7;1.0;A;C;F;B;B;B;A;A;B;A;A;B;D;E;E;F
4004;10028;53.3;3.0;A;D;D;E;A;A;A;A;B;E;A;B;E;A;A;I
4004;10028;55.7;1.0;A;D;D;B;B;B;A;A;B;C;B;B;D;E;E;C
4004;10028;51.9;2.0;B;D;D;D;B;B;A;A;A;C;B;C;E;E;C;F
4004;10028;62.4;1.0;A;D;D;B;B;C;A;A;A;A;B;D;D;C;C;C
4004;10028;63.5;2.0;A;D;D;D;E;B;A;H;A;C;A;A;C;E;E;A
4004;10028;53.5;5.0;F;B;E;B;A;B;A;A;A;K;A;B;D;A;E;A
4004;10028;;3.0;;;;;;;;;;;;;;;;
4004;10028;58.5;1.0;F;E;E;D;B;C;B;A;A;G;A;E;E;A;E;F
4004;10028;;1.0;;;;;;;;;;;;;;;;
4004;10028;52.4;2.0;F;D;D;D;C;B;A;A;A;C;A;B;D;C;E;C
4004;10028;47.1;0.0;D;D;E;D;E;B;A;H;E;C;A;B;E;C;E;F
4004;10028;40.8;2.0;A;D;C;B;C;B;A;A;B;C;B;A;D;E;A;C
4004;10028;64.0;3.0;A;B;B;D;B;B;A;A;A;C;B;A;E;C;E;F
4004;10028;40.7;1.0;A;B;B;D;A;A;A;A;A;G;B;A;E;E;H;C
4004;10028;43.6;1.0;A;F;F;D;E;B;A;A;A;G;A;B;E;E;A;F
4004;10022;37.4;5.0;A;D;C;B;D;E;E;B;A;A;A;B;C;A;E;C
4004;10022;41.6;3.0;A;D;F;B;E;D;E;B;A;C;A;B;B;A;C;C
4004;10022;18.9;2.0;A;E;E;B;C;D;B;B;E;A;A;A;B;E;A;E
4004;10022;45.3;7.0;C;E;D;B;B;C;C;B;B;H;A;A;A;A;H;I
4004;10022;38.3;8.0;;;;;;;;;;;;;;;;
4004;10022;24.3;8.0;A;B;B;B;A;B;A;H;A;E;A;C;C;A;A;B
4004;10022;18.4;4.0;A;C;B;B;A;D;E;B;A;B;A;B;B;E;E;I
4004;10022;36.0;7.0;D;D;B;B;B;D;E;B;A;G;A;B;B;E;E;B
4004;10022;33.3;12.0;D;B;B;C;C;E;E;E;A;A;B;C;C;E;E;F
4004;10022;39.4;15.0;A;D;F;B;C;C;A;B;B;C;A;C;C;E;H;B
4004;10022;39.9;5.0;A;C;D;B;D;D;E;C;A;A;B;A;E;E;E;C
4004;10022;53.7;4.0;A;D;E;B;D;E;C;H;A;C;A;E;B;E;A;C
4004;10022;36.4;11.0;A;D;D;C;B;D;E;H;A;G;A;A;B;E;E;E
4004;10022;31.0;4.0;A;E;D;B;B;D;A;E;A;A;A;E;E;E;C;C
4004;10022;36.1;3.0;A;A;C;B;C;C;E;B;B;A;B;A;A;E;H;C
4004;10022;46.2;5.0;A;D;F;C;C;F;D;E;A;C;A;B;B;E;C;B
4004;10022;26.5;10.0;D;A;A;B;C;E;E;E;A;A;B;B;B;E;A;I
4004;10022;47.0;4.0;A;D;D;B;C;B;A;E;A;C;B;C;E;E;E;F
4004;10022;33.8;9.0;A;E;E;B;D;C;E;B;D;C;A;B;B;E;H;B
4004;10022;44.6;1.0;D;D;B;D;B;C;E;C;A;C;B;C;C;B;E;C
4004;10022;40.0;1.0;A;D;D;B;D;D;E;C;A;A;A;D;E;B;E;H
4004;10022;59.9;2.0;D;D;D;B;C;E;E;C;A;A;B;E;E;E;E;H
4004;10022;16.3;23.0;D;A;A;B;C;E;E;E;A;A;B;B;B;E;A;E
4006;10028;14.5;1.0;D;A;D;B;A;B;A;A;A;A;B;A;D;A;C;F
4006;10028;71.3;10.0;D;E;D;B;E;E;E;A;B;C;A;C;D;A;A;A
4006;10028;54.9;1.0;D;D;D;A;A;B;A;A;A;C;B;B;C;E;A;F
4006;10028;26.7;6.0;A;C;C;C;D;F;E;A;B;B;B;A;C;E;E;F
4006;10028;47.3;1.0;D;F;E;D;F;D;E;A;B;A;A;A;C;A;A;F
4006;10028;;1.0;;;;;;;;;;;;;;;;
4006;10028;;1.0;;;;;;;;;;;;;;;;
4006;10028;58.9;2.0;A;B;B;B;B;D;E;A;A;B;B;C;B;A;E;A
4006;10028;59.5;1.0;A;D;D;B;F;B;A;A;D;C;B;C;D;A;H;A
4006;10028;76.5;0.0;A;D;E;B;A;D;E;A;B;H;A;B;E;C;E;F
4006;10028;40.9;1.0;D;C;D;B;E;D;E;A;B;A;A;A;A;A;C;F
4006;10028;51.7;1.0;D;E;E;B;B;C;E;A;B;C;A;B;B;E;A;F
4006;10028;48.1;1.0;A;C;D;B;B;B;A;A;B;B;A;C;D;A;E;F
4006;10028;;3.0;A;E;D;C;E;F;D;A;B;C;A;C;B;D;E;F
4006;10028;;4.0;A;C;D;B;C;F;E;A;B;C;A;B;B;E;A;A
4006;10028;38.6;1.0;D;C;B;A;A;D;D;A;A;E;B;B;C;A;A;F
4006;10028;55.4;1.0;A;E;D;A;A;B;A;A;A;C;A;B;B;D;A;F
4006;10028;;3.0;;;;;;;;;;;;;;;;
4006;10028;69.0;6.0;A;E;E;B;C;E;E;A;B;B;A;B;C;E;B;F
4006;10028;29.9;1.0;A;E;E;B;D;D;E;A;D;C;A;B;A;A;E;F
4006;10028;46.9;1.0;D;D;D;B;C;E;E;A;A;A;B;B;C;E;E;G
4006;10028;39.1;3.0;D;D;F;B;D;C;A;A;A;A;A;B;B;E;A;A
4006;10028;;2.0;;;;;;;;;;;;;;;;
4006;10028;52.3;4.0;D;B;D;B;D;E;D;A;B;G;A;C;B;D;A;A
4006;10028;;11.0;A;E;D;B;E;D;E;A;D;A;A;B;B;E;E;A
4006;10028;41.6;1.0;D;B;D;B;C;E;E;A;A;C;B;C;C;A;C;A
4006;10028;39.2;1.0;D;A;D;B;B;D;A;A;A;A;B;B;E;D;H;F
4006;10028;;1.0;;;;;;;;;;;;;;;;
4006;10028;52.4;10.0;A;B;B;C;C;D;E;A;A;B;B;B;B;E;A;A
4006;10028;46.6;10.0;D;D;F;A;B;F;E;A;A;C;A;C;E;A;A;F
4006;10028;43.9;1.0;D;D;B;B;A;A;A;A;A;C;B;D;C;E;A;A
4006;10028;32.9;1.0;D;A;D;B;B;D;E;A;B;C;A;B;D;A;E;F
4006;10028;40.8;1.0;A;F;D;C;B;F;E;A;B;K;B;C;B;E;B;F
4006;10028;44.3;1.0;D;C;D;B;B;C;A;A;A;G;B;B;E;A;A;F
4006;10028;62.1;5.0;;;;;;;;;;;;;;;;
4006;10028;41.2;1.0;D;E;E;B;C;C;E;A;A;C;A;C;C;A;A;A
4006;10028;59.9;1.0;D;D;F;B;B;C;D;A;A;C;A;B;B;A;E;A
4006;10028;;3.0;;;;;;;;;;;;;;;;
4006;10028;66.4;1.0;D;D;D;A;C;D;E;A;A;C;B;E;E;A;E;F
4006;10028;49.0;1.0;D;B;D;B;C;D;E;A;A;G;B;A;C;A;E;A
4006;10026;66.7;1.0;B;F;F;B;E;C;E;A;B;B;A;C;A;E;A;A
4006;10026;68.4;7.0;A;D;B;B;A;E;E;A;B;A;A;A;C;E;A;A
4006;10026;45.5;2.0;A;D;D;B;C;D;E;A;A;A;B;A;B;D;G;F
4006;10026;56.8;2.0;D;B;C;B;C;E;E;A;A;C;B;A;A;A;H;A
4006;10026;54.2;2.0;D;C;E;B;E;C;A;A;B;C;A;B;B;E;E;A
4006;10026;38.4;1.0;D;E;E;B;C;B;A;A;D;C;A;B;C;E;E;G
4006;10026;47.4;4.0;A;C;D;D;G;D;E;A;B;B;A;E;B;E;C;F
4006;10026;66.3;5.0;D;E;D;A;C;E;E;A;B;C;A;C;C;E;G;A
4006;10026;60.2;1.0;A;E;D;B;E;D;E;A;B;C;A;B;B;E;A;F
4006;10026;66.4;1.0;D;D;F;B;F;D;E;A;B;C;A;A;B;A;A;F
4006;10026;43.7;1.0;A;D;D;B;C;C;D;A;B;A;A;D;D;D;E;A
4006;10026;62.9;3.0;A;E;D;B;C;D;E;A;A;J;A;B;B;A;A;A
4006;10026;51.8;2.0;A;D;D;B;E;D;E;A;B;G;A;B;B;E;A;F
4006;10026;;1.0;A;B;F;A;E;D;E;A;B;A;A;C;B;E;E;A
4006;10026;52.9;3.0;D;F;F;C;B;C;E;A;B;C;A;A;C;E;E;F
4006;10026;61.5;1.0;D;D;C;B;D;C;A;A;B;E;A;B;A;E;H;A
4006;10026;67.1;2.0;A;F;F;B;F;D;E;A;B;H;A;B;C;E;G;F
4006;10026;48.9;1.0;D;E;D;B;F;B;A;A;B;H;A;A;C;C;H;A
4006;10026;51.0;1.0;A;D;D;B;E;C;E;A;B;C;A;A;E;A;E;F
4006;10026;55.2;1.0;A;F;F;B;F;C;D;A;B;G;A;C;C;E;A;A
4006;10026;56.1;2.0;D;E;B;B;D;C;E;A;D;A;A;D;B;A;A;A
4006;10026;53.4;3.0;D;F;D;B;F;C;C;A;B;K;A;C;B;E;A;F
4006;10026;48.9;3.0;C;E;D;B;D;C;D;A;B;C;A;B;C;E;A;F
4006;10026;;3.0;D;E;D;C;E;D;E;A;B;C;A;A;D;A;A;F
4006;10026;45.0;3.0;D;D;D;B;F;D;E;A;A;A;A;A;C;E;E;F
4006;10026;60.2;0.0;D;C;C;B;B;B;A;A;E;A;A;B;C;A;E;F
4006;10026;56.3;1.0;D;D;D;B;B;E;D;A;A;G;A;C;D;E;E;F
4006;10026;62.6;1.0;A;D;D;B;E;D;E;A;A;C;A;E;B;E;C;F
4006;10026;33.7;5.0;B;C;B;B;D;E;E;A;A;C;A;B;D;A;E;A
4006;10026;41.2;1.0;A;F;E;B;E;E;E;A;B;J;A;B;D;E;A;A
4006;10026;56.3;1.0;D;D;D;B;C;B;A;A;B;C;B;B;D;E;A;F
4006;10026;35.3;5.0;B;A;D;B;B;E;A;A;A;H;A;B;B;E;C;A
4006;10026;;1.0;D;D;E;B;E;E;E;A;B;C;A;A;C;E;E;G
4006;10026;48.2;2.0;D;F;D;B;E;C;A;A;B;A;A;C;B;E;E;F
4006;10026;26.7;3.0;D;B;C;B;B;C;E;A;D;C;A;C;D;E;H;F
4006;10026;33.6;5.0;A;B;B;D;C;C;A;A;A;G;A;A;C;C;A;F
4006;10026;61.0;7.0;A;F;F;B;F;D;E;A;B;K;A;B;E;E;E;F
4006;10026;49.7;1.0;A;E;F;B;F;C;A;A;B;C;A;A;C;E;E;A
4006;10026;69.1;3.0;A;D;D;B;C;F;E;A;A;B;B;E;D;E;A;A
4006;10026;;1.0;;;;;;;;;;;;;;;;
4006;10026;57.7;6.0;A;C;D;B;C;B;A;A;A;H;A;B;C;D;H;A
4006;10026;60.4;2.0;D;F;E;B;F;B;A;A;B;A;A;A;B;A;A;F
4006;10026;56.7;1.0;D;D;D;B;E;C;E;A;A;G;B;C;C;A;C;F
4006;10026;71.3;3.0;A;D;D;B;C;C;A;A;B;I;A;A;E;E;A;F
4006;10026;55.0;5.0;F;D;C;B;C;F;E;A;A;C;B;E;B;E;E;F
4006;10026;48.7;10.0;A;D;D;B;E;C;A;A;B;C;B;B;C;A;E;F
4006;10026;78.4;1.0;D;E;E;B;F;B;A;A;B;H;A;A;C;E;E;C
4006;10026;57.9;2.0;A;E;D;B;E;C;D;A;A;H;A;C;B;E;H;A
4006;10026;;26.0;A;C;B;C;E;F;E;A;A;A;B;E;B;A;E;C
4006;10026;;1.0;;;;;;;;;;;;;;;;
4006;10026;17.0;2.0;A;D;D;A;B;D;D;A;B;B;A;A;D;E;E;A
6409;10020;46.4;8.0;B;B;B;B;A;D;E;C;A;H;B;E;E;A;C;H
6409;10020;48.2;8.0;B;D;D;B;A;B;B;C;A;A;B;C;B;A;A;B
6409;10020;45.0;1.0;D;D;E;B;B;C;E;C;A;A;A;B;D;A;A;H
6409;10020;45.4;4.0;D;D;E;B;B;C;C;C;A;A;A;B;B;A;E;H
6409;10020;32.8;1.0;C;E;D;B;B;C;B;B;B;C;A;A;B;A;C;F
6409;10020;32.8;1.0;D;C;D;B;A;A;A;C;A;H;B;C;B;A;E;F
6409;10020;36.4;1.0;D;C;C;B;B;A;A;C;A;C;B;C;B;A;G;A
6409;10020;31.2;1.0;D;E;B;B;B;B;A;B;A;A;A;C;C;E;C;F
6409;10020;24.3;3.0;D;D;B;B;B;E;E;H;A;K;B;C;E;A;A;F
6409;10020;31.1;1.0;D;D;D;B;B;D;E;E;A;C;A;B;B;A;E;E
6409;10020;57.8;3.0;D;C;C;B;B;E;E;I;A;E;B;B;B;A;A;H
6409;10020;;3.0;;;;;;;;;;;;;;;;
6409;10020;47.7;5.0;C;C;D;B;C;E;E;B;A;A;A;D;B;A;C;F
6409;10020;48.4;1.0;A;D;D;A;B;D;E;I;A;A;B;D;C;A;E;H
6409;10020;40.3;4.0;D;C;F;B;C;C;A;E;A;A;A;B;B;A;A;F
6409;10020;33.8;1.0;D;D;C;B;A;C;E;C;A;C;A;C;C;A;E;H
6409;10020;;1.0;;;;;;;;;;;;;;;;
6409;10020;;3.0;;;;;;;;;;;;;;;;
6409;10020;;2.0;;;;;;;;;;;;;;;;
6409;10020;;8.0;;;;;;;;;;;;;;;;
6409;10020;;1.0;;;;;;;;;;;;;;;;
6409;10020;;1.0;;;;;;;;;;;;;;;;
6409;10020;;3.0;;;;;;;;;;;;;;;;
6409;10020;;3.0;;;;;;;;;;;;;;;;
6409;10020;;1.0;;;;;;;;;;;;;;;;
6409;10020;;2.0;;;;;;;;;;;;;;;;
6409;10020;;5.0;;;;;;;;;;;;;;;;
6409;10020;;5.0;;;;;;;;;;;;;;;;
6409;10020;;1.0;;;;;;;;;;;;;;;;
6409;10020;;5.0;;;;;;;;;;;;;;;;
4005;10026;31.3;6.0;D;E;E;C;A;A;A;A;A;A;A;A;B;D;C;C
4005;10026;;2.0;;;;;;;;;;;;;;;;
4005;10026;36.7;3.0;D;C;C;B;B;E;E;A;A;E;A;B;B;A;A;A
4005;10026;18.6;1.0;A;D;C;C;A;E;E;A;A;C;B;C;B;A;H;A
4005;10026;42.5;4.0;D;B;D;B;B;A;A;A;A;C;A;B;B;A;A;F
4005;10026;13.1;0.0;D;E;D;C;C;C;A;A;A;G;A;B;C;A;H;A
4005;10026;40.9;1.0;B;D;C;F;B;C;E;A;A;C;A;B;C;E;H;C
4005;10026;;2.0;;;;;;;;;;;;;;;;
4005;10026;40.5;6.0;D;E;D;B;C;E;E;A;A;C;A;B;C;A;H;F
4005;10026;22.8;2.0;D;B;B;B;A;B;A;A;A;C;B;D;C;A;A;A
4005;10026;21.8;2.0;D;B;D;B;A;B;A;A;A;C;B;B;B;E;H;G
4005;10026;46.0;1.0;D;D;C;B;A;B;A;A;A;C;B;C;B;A;B;F
4005;10026;42.2;4.0;B;A;B;C;B;F;E;A;A;C;A;B;C;D;A;F
4005;10026;41.1;1.0;D;B;B;A;A;E;D;A;A;C;B;B;B;A;A;A
4005;10026;34.3;10.0;A;C;D;C;B;C;E;A;A;B;A;C;D;A;E;F
4005;10026;26.2;2.0;D;A;B;C;B;E;E;A;A;G;B;B;B;A;H;A
4005;10026;;3.0;;;;;;;;;;;;;;;;
4005;10026;37.6;0.0;A;B;B;B;B;E;E;A;A;C;A;C;B;A;A;A
4005;10026;44.9;1.0;B;B;E;B;B;D;C;A;A;C;A;B;B;A;A;A
4005;10026;36.5;3.0;D;B;D;B;D;B;A;A;A;H;B;D;D;E;E;I
4005;10026;42.1;2.0;D;B;D;B;A;B;A;A;A;C;B;D;D;E;H;F
4005;10026;;10.0;D;A;D;C;A;E;E;G;A;C;B;B;A;A;C;C
4005;10026;27.6;0.0;D;E;E;A;B;D;E;A;A;C;A;C;C;E;A;C
4005;10026;52.0;2.0;B;B;F;B;B;B;A;A;A;C;A;C;C;A;H;F
4005;10026;32.4;2.0;A;C;D;C;B;F;D;A;D;C;B;C;D;E;C;F
4005;10026;45.1;1.0;B;E;B;B;A;B;A;A;A;C;A;D;B;A;C;A
4005;10026;;0.0;;;;;;;;;;;;;;;;
4005;10026;32.0;5.0;B;B;B;F;B;F;D;A;A;C;A;C;C;A;H;A
4005;10026;29.5;5.0;D;D;B;C;A;F;D;A;A;J;B;A;B;A;C;A
4005;10026;55.6;1.0;B;B;F;B;B;B;A;A;A;A;A;C;C;A;H;F
4005;10026;;9.0;;;;;;;;;;;;;;;;
4005;10026;33.5;1.0;D;B;D;B;D;C;E;A;A;B;A;A;C;A;H;C
4005;10026;20.4;2.0;F;D;E;C;B;F;E;A;A;C;A;A;B;A;A;A
4005;10026;41.5;3.0;D;B;B;B;A;B;A;A;A;G;A;C;B;A;H;A
4005;10026;38.7;4.0;D;C;C;B;D;C;C;A;A;A;A;D;C;E;E;F
4005;10026;37.4;6.0;B;B;B;B;A;C;A;A;A;A;A;C;C;A;A;A
4005;10026;17.6;2.0;D;B;E;D;A;B;A;A;A;G;A;B;C;A;E;C
4005;10026;32.8;1.0;D;B;B;B;A;C;D;A;A;C;B;B;B;A;B;C
4005;10026;34.0;5.0;D;B;D;C;A;C;E;A;A;H;A;B;B;A;H;C
4005;10026;25.4;6.0;D;B;B;A;B;D;E;A;A;A;B;A;B;A;A;A
4005;10026;;13.0;B;D;B;D;A;C;E;H;B;B;A;C;B;B;A;A
4005;10026;54.4;7.0;B;E;B;C;C;E;D;A;E;K;A;B;C;B;F;E
4005;10026;;9.0;;;;;;;;;;;;;;;;
4005;10026;28.5;11.0;B;A;C;A;A;C;E;A;A;C;A;B;C;E;F;A
4005;10026;28.3;17.0;D;B;E;C;C;E;E;A;A;G;A;C;C;E;A;G
4005;10026;;22.0;;;;;;;;;;;;;;;;
4005;10026;;11.0;;;;;;;;;;;;;;;;
4005;10026;26.9;17.0;A;B;F;C;B;E;C;A;A;C;A;A;B;D;C;C
4005;10026;;20.0;;;;;;;;;;;;;;;;
4005;10026;;2.0;;;;;;;;;;;;;;;;
4005;10026;;12.0;;;;;;;;;;;;;;;;
4005;10026;;14.0;;;;;;;;;;;;;;;;
4005;10026;16.7;6.0;D;B;B;C;B;E;E;A;A;K;B;A;B;E;A;A
4005;10026;;1.0;B;B;D;B;B;C;A;A;A;H;A;B;B;C;E;E
4005;10026;18.6;8.0;A;D;B;C;C;E;E;C;A;C;B;B;A;D;H;F
4005;10026;;5.0;;;;;;;;;;;;;;;;
4005;10026;56.4;24.0;A;B;B;C;B;D;E;A;A;G;B;B;D;D;E;F
4005;10026;16.6;21.0;B;A;B;C;B;E;E;A;A;B;A;B;C;E;C;F
4005;10026;30.9;2.0;A;B;B;B;B;D;E;A;A;H;A;B;C;D;F;F
4005;10026;34.7;2.0;A;B;D;B;B;D;E;A;A;C;A;B;C;E;F;F
4005;10026;43.9;2.0;D;C;E;B;D;C;E;A;A;A;A;C;D;D;A;F
4005;10026;22.3;5.0;D;E;D;C;B;C;E;A;B;A;A;C;C;D;A;A
4005;10026;28.1;12.0;D;B;B;A;A;D;E;A;A;C;B;A;E;E;C;I
4005;10026;9.3;22.0;D;B;C;B;C;E;E;A;A;G;A;C;C;D;F;F
4005;10026;30.6;15.0;D;D;C;C;C;C;E;A;B;C;A;C;C;E;C;F
4005;10026;35.0;4.0;A;D;C;B;B;D;D;A;A;C;B;A;B;E;A;F
4005;10026;36.7;14.0;A;D;F;C;B;F;D;A;A;C;A;C;C;D;A;F
4005;10026;32.4;6.0;D;B;B;C;C;C;E;A;B;K;B;B;D;D;C;F
4005;10026;31.0;1.0;A;D;C;B;A;C;E;A;A;G;B;A;B;D;B;A
4005;10026;42.9;15.0;A;C;C;C;B;E;E;A;A;G;B;B;C;D;F;A
4005;10026;13.0;16.0;D;D;D;C;B;F;C;A;A;A;A;B;C;D;H;A
4005;10026;16.7;11.0;D;C;D;C;E;E;E;A;A;K;A;A;A;D;H;F
4005;10026;24.1;8.0;D;B;B;C;B;F;D;A;A;B;B;B;E;E;F;A
4005;10026;22.8;1.0;D;D;C;B;C;C;E;A;A;C;A;B;B;D;H;A
4005;10026;;2.0;B;D;F;B;C;B;A;A;A;C;A;A;B;E;E;F
4005;10026;14.3;1.0;D;B;B;B;B;B;A;A;A;H;B;B;B;D;A;A
4005;10026;;10.0;D;D;D;B;C;E;E;A;A;C;A;C;E;D;A;A
4005;10026;30.4;3.0;D;D;C;B;C;E;D;A;A;C;B;B;C;E;E;A
4005;10026;31.0;8.0;A;B;B;C;B;F;E;H;A;K;B;B;C;D;E;A
4005;10026;53.1;3.0;D;C;F;B;B;C;D;A;A;C;A;B;D;D;F;C
4005;10026;36.5;8.0;D;C;D;C;B;E;D;A;A;A;B;A;B;E;F;A
4005;10026;7.7;3.0;D;B;B;C;B;E;E;A;A;C;B;C;C;E;C;F
4005;10026;49.3;8.0;D;D;D;C;C;F;E;A;A;H;A;B;D;E;C;A
4005;10026;36.1;3.0;A;B;B;C;B;C;E;A;A;G;B;B;B;D;F;F
4005;10026;31.5;7.0;F;D;D;B;A;B;A;A;A;C;B;B;C;D;A;A
4005;10026;16.6;14.0;A;D;F;C;B;E;E;A;A;C;A;A;B;E;H;A
4005;10026;21.2;7.0;A;F;F;C;C;C;D;A;A;B;A;E;D;D;H;A
4006;10028;58.4;1.0;D;D;E;B;E;E;D;A;B;C;A;A;B;A;A;F
4006;10028;68.3;4.0;A;D;D;B;D;E;E;A;A;H;A;D;E;A;H;A
4006;10028;36.8;2.0;A;D;D;C;E;E;E;A;A;C;A;B;B;C;A;A
4006;10028;74.5;5.0;F;C;D;A;D;D;E;A;E;D;A;A;B;E;A;A
4006;10028;59.2;5.0;A;E;D;C;F;E;E;A;A;A;A;A;E;A;E;F
4006;10028;55.9;3.0;A;E;D;A;D;C;E;A;B;B;A;B;C;A;E;A
4006;10028;39.2;2.0;D;B;D;C;E;F;E;A;A;C;A;B;B;E;H;A
4006;10028;31.6;1.0;A;D;C;C;B;F;E;A;A;A;A;B;C;E;A;F
4006;10028;58.2;1.0;A;B;F;B;D;C;A;A;A;C;A;B;E;A;B;F
4006;10028;;4.0;;;;;;;;;;;;;;;;
4006;10028;42.2;3.0;A;F;D;B;F;C;B;A;F;C;A;B;C;E;E;A
4006;10028;;1.0;C;B;D;B;B;B;A;A;A;A;B;A;C;A;B;A
4006;10028;27.5;1.0;A;D;D;C;C;F;E;A;A;A;B;A;C;E;A;A
4006;10028;51.4;1.0;D;D;F;B;C;E;E;A;E;G;A;A;A;A;A;F
4006;10028;;1.0;;;;;;;;;;;;;;;;
4006;10028;47.0;4.0;F;A;C;B;C;C;A;A;B;A;A;B;C;A;A;F
4006;10028;37.7;5.0;C;C;D;C;C;F;E;A;B;D;A;C;D;A;A;A
4006;10028;;7.0;;;;;;;;;;;;;;;;
4006;10028;75.1;4.0;D;B;C;B;C;C;A;A;A;G;B;D;D;A;E;F
4006;10028;57.7;18.0;D;B;B;C;D;F;E;A;A;B;A;C;C;E;C;F
4006;10028;32.8;1.0;D;D;F;B;E;E;E;A;B;A;A;A;C;E;H;A
4006;10028;41.5;1.0;A;F;F;B;D;C;D;A;B;B;A;B;C;A;E;A
4006;10028;38.1;1.0;A;B;D;B;B;E;E;A;E;B;A;A;A;E;G;A
4006;10028;69.2;0.0;D;E;D;B;E;C;E;A;A;C;A;B;C;A;A;I
4006;10028;57.2;1.0;D;D;B;A;D;D;E;A;A;A;A;E;B;E;E;F
4006;10028;;1.0;;;;;;;;;;;;;;;;
4006;10028;65.6;1.0;A;F;E;A;C;D;D;A;A;G;A;C;C;E;H;A
4006;10028;48.2;8.0;D;C;D;B;D;D;E;A;A;B;A;B;C;A;A;F
4006;10028;34.8;1.0;C;D;E;C;C;F;E;A;E;C;A;A;A;E;G;A
4006;10028;61.3;3.0;A;D;D;C;E;D;E;A;A;K;A;B;C;A;C;F
4006;10028;;1.0;A;C;F;A;D;C;C;A;C;F;B;B;D;C;C;F
4006;10028;63.8;2.0;D;C;D;B;E;D;E;A;A;A;B;B;B;A;E;F
4006;10028;;9.0;A;E;D;C;B;C;E;A;E;C;A;B;A;D;E;A
4006;10028;;1.0;;;;;;;;;;;;;;;;
4006;10028;39.7;8.0;D;B;D;F;A;B;A;A;A;B;A;B;B;D;A;A
4006;10028;36.4;4.0;C;E;E;B;D;D;E;A;D;C;A;B;D;C;E;F
4006;10028;42.6;1.0;F;D;D;B;E;E;E;A;B;F;A;B;B;E;A;A
4006;10028;34.7;1.0;A;E;E;B;B;C;E;A;B;B;A;E;B;E;A;F
4006;10028;45.6;1.0;D;B;D;B;E;D;E;A;B;A;A;A;C;E;B;A
4006;10028;44.5;25.0;D;B;B;B;B;F;D;A;A;C;A;A;B;A;C;A
4006;10028;52.9;2.0;D;C;E;B;B;F;E;A;E;E;A;C;D;A;A;A
4006;10028;29.0;1.0;B;D;D;B;A;D;E;A;A;A;A;C;C;E;H;F
4006;10028;57.9;6.0;D;D;B;D;D;C;C;A;B;C;B;B;B;D;A;F
4006;10028;53.9;2.0;C;E;D;B;C;C;A;A;D;C;A;B;B;E;A;F
4006;10028;38.8;3.0;A;D;C;B;A;C;A;A;A;C;B;C;B;D;E;A
4006;10028;58.9;4.0;A;D;D;B;E;D;E;A;A;A;A;A;A;C;E;F
4006;10028;64.1;5.0;D;E;C;A;E;D;E;A;B;A;A;E;B;E;E;A
4006;10028;;1.0;A;D;F;A;C;D;E;A;B;H;A;D;D;A;B;F
4006;10028;68.2;2.0;D;C;D;B;C;E;D;A;A;C;A;A;C;A;E;A
4006;10028;49.7;3.0;B;A;A;C;B;D;B;A;A;B;A;B;B;A;A;F
4006;10028;52.1;1.0;A;A;B;B;D;E;E;A;B;K;B;B;B;D;H;A
4006;10028;65.8;2.0;B;C;C;B;C;C;E;A;A;C;A;A;B;D;E;A
4006;10028;33.6;2.0;A;C;E;B;C;D;E;A;D;C;A;B;C;E;E;F
4006;10028;71.5;1.0;A;C;D;B;F;E;D;A;B;A;A;A;B;E;A;F
4006;10028;38.7;1.0;A;D;E;B;E;C;A;A;B;C;A;C;C;E;B;A
4006;10028;61.9;3.0;C;D;D;B;B;C;C;A;D;C;A;A;B;A;A;A
4006;10028;55.8;1.0;D;D;D;B;B;E;E;A;B;C;B;B;C;A;E;F
4006;10028;45.7;6.0;D;C;D;B;B;C;D;A;A;H;A;C;D;C;E;I
4006;10028;;1.0;A;D;E;C;C;D;E;A;A;A;A;A;C;A;E;A
4006;10028;58.2;1.0;D;D;D;B;D;B;A;A;B;C;A;B;E;E;E;F
4006;10028;60.6;1.0;D;D;D;B;E;B;B;A;D;A;B;E;C;A;A;A
4006;10028;54.6;12.0;D;D;D;C;B;F;E;A;A;J;A;C;E;A;C;F
